layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[200; 'linear']; [150; 'linear']],mse,rmsprop,20,599123000,4,0.6515151515151515
[[200; 'linear']; [150; 'linear']],mse,rmsprop,20,2455608444,4,0.6515151515151515
[[200; 'linear']; [150; 'linear']],mse,rmsprop,25,998194205,4,0.7424242424242424
[[200; 'linear']; [150; 'linear']],mse,rmsprop,25,3177219978,4,0.6818181818181818
[[200; 'linear']; [200; 'relu']],mse,adam,10,2046312410,4,0.6363636363636364
[[200; 'linear']; [200; 'relu']],mse,adam,10,798728211,4,0.6363636363636364
[[200; 'linear']; [200; 'relu']],mse,adam,15,3341891081,4,0.7121212121212122
[[200; 'linear']; [200; 'relu']],mse,adam,15,2717159751,4,0.696969696969697
[[200; 'linear']; [200; 'relu']],mse,adam,20,893725552,4,0.6363636363636364
[[200; 'linear']; [200; 'relu']],mse,adam,20,191290311,4,0.6666666666666666
[[200; 'linear']; [200; 'relu']],mse,adam,25,2848587706,4,0.6060606060606061
[[200; 'linear']; [200; 'relu']],mse,adam,25,3648174027,4,0.6060606060606061
[[200; 'linear']; [200; 'relu']],mse,rmsprop,10,2413977349,4,0.5606060606060606
[[200; 'linear']; [200; 'relu']],mse,rmsprop,10,1591434876,4,0.5757575757575758
[[200; 'linear']; [200; 'relu']],mse,rmsprop,15,3186565197,4,0.7121212121212122
[[200; 'linear']; [200; 'relu']],mse,rmsprop,15,2799464576,4,0.6212121212121212
[[200; 'linear']; [200; 'relu']],mse,rmsprop,20,1312879209,4,0.6666666666666666
[[200; 'linear']; [200; 'relu']],mse,rmsprop,20,1413433377,4,0.6363636363636364
[[200; 'linear']; [200; 'relu']],mse,rmsprop,25,2259835804,4,0.5757575757575758
[[200; 'linear']; [200; 'relu']],mse,rmsprop,25,3574294196,4,0.6212121212121212
[[200; 'linear']; [200; 'linear']],mse,adam,10,3433726366,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']],mse,adam,10,1446701740,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']],mse,adam,15,3462050656,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']],mse,adam,15,3890931431,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']],mse,adam,20,3325519691,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']],mse,adam,20,1416111990,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']],mse,adam,25,1518353637,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']],mse,adam,25,3825639186,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']],mse,rmsprop,10,2743429445,4,0.6212121212121212
[[200; 'linear']; [200; 'linear']],mse,rmsprop,10,3616217957,4,0.5454545454545454
[[200; 'linear']; [200; 'linear']],mse,rmsprop,15,1459641644,4,0.5757575757575758
[[200; 'linear']; [200; 'linear']],mse,rmsprop,15,3777441923,4,0.696969696969697
[[200; 'linear']; [200; 'linear']],mse,rmsprop,20,1572730324,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']],mse,rmsprop,20,1165256495,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']],mse,rmsprop,25,2920407938,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']],mse,rmsprop,25,714749435,4,0.6818181818181818
[[200; 'linear']; [250; 'relu']],mse,adam,10,2117610492,4,0.6515151515151515
[[200; 'linear']; [250; 'relu']],mse,adam,10,2293846437,4,0.6818181818181818
[[200; 'linear']; [250; 'relu']],mse,adam,15,4070791944,4,0.5909090909090909
[[200; 'linear']; [250; 'relu']],mse,adam,15,104535049,4,0.696969696969697
[[200; 'linear']; [250; 'relu']],mse,adam,20,3125269465,4,0.6515151515151515
[[200; 'linear']; [250; 'relu']],mse,adam,20,3863012440,4,0.6515151515151515
[[200; 'linear']; [250; 'relu']],mse,adam,25,2921742338,4,0.7424242424242424
[[200; 'linear']; [250; 'relu']],mse,adam,25,84333904,4,0.7272727272727273
[[200; 'linear']; [250; 'relu']],mse,rmsprop,10,1196812280,4,0.5303030303030303
[[200; 'linear']; [250; 'relu']],mse,rmsprop,10,3902128016,4,0.6060606060606061
[[200; 'linear']; [250; 'relu']],mse,rmsprop,15,702467776,4,0.6363636363636364
[[200; 'linear']; [250; 'relu']],mse,rmsprop,15,3386590269,4,0.6818181818181818
[[200; 'linear']; [250; 'relu']],mse,rmsprop,20,4248295018,4,0.6818181818181818
[[200; 'linear']; [250; 'relu']],mse,rmsprop,20,325734311,4,0.5909090909090909
[[200; 'linear']; [250; 'relu']],mse,rmsprop,25,2962782957,4,0.7424242424242424
[[200; 'linear']; [250; 'relu']],mse,rmsprop,25,1821580715,4,0.6363636363636364
[[200; 'linear']; [250; 'linear']],mse,adam,10,964580832,4,0.6060606060606061
[[200; 'linear']; [250; 'linear']],mse,adam,10,3166508232,4,0.6060606060606061
[[200; 'linear']; [250; 'linear']],mse,adam,15,2539237667,4,0.6818181818181818
[[200; 'linear']; [250; 'linear']],mse,adam,15,2664949872,4,0.696969696969697
[[200; 'linear']; [250; 'linear']],mse,adam,20,1262897108,4,0.7272727272727273
[[200; 'linear']; [250; 'linear']],mse,adam,20,3594663550,4,0.6515151515151515
[[200; 'linear']; [250; 'linear']],mse,adam,25,415941793,4,0.696969696969697
[[200; 'linear']; [250; 'linear']],mse,adam,25,2381119551,4,0.7727272727272727
[[200; 'linear']; [250; 'linear']],mse,rmsprop,10,729587300,4,0.7272727272727273
[[200; 'linear']; [250; 'linear']],mse,rmsprop,10,3019759707,4,0.5757575757575758
[[200; 'linear']; [250; 'linear']],mse,rmsprop,15,2599488666,4,0.6212121212121212
[[200; 'linear']; [250; 'linear']],mse,rmsprop,15,2183615628,4,0.6666666666666666
[[200; 'linear']; [250; 'linear']],mse,rmsprop,20,275414600,4,0.696969696969697
[[200; 'linear']; [250; 'linear']],mse,rmsprop,20,1672359789,4,0.696969696969697
[[200; 'linear']; [250; 'linear']],mse,rmsprop,25,2229936788,4,0.6515151515151515
[[200; 'linear']; [250; 'linear']],mse,rmsprop,25,165191543,4,0.6060606060606061
[[250; 'relu']; [150; 'relu']],mse,adam,10,4147780985,4,0.696969696969697
[[250; 'relu']; [150; 'relu']],mse,adam,10,798553649,4,0.6818181818181818
[[250; 'relu']; [150; 'relu']],mse,adam,15,2404568605,4,0.6212121212121212
[[250; 'relu']; [150; 'relu']],mse,adam,15,721220852,4,0.6363636363636364
[[250; 'relu']; [150; 'relu']],mse,adam,20,3771824269,4,0.7121212121212122
[[250; 'relu']; [150; 'relu']],mse,adam,20,2253163908,4,0.7878787878787878
[[250; 'relu']; [150; 'relu']],mse,adam,25,4068916637,4,0.7272727272727273
[[250; 'relu']; [150; 'relu']],mse,adam,25,4164312542,4,0.7121212121212122
[[250; 'relu']; [150; 'relu']],mse,rmsprop,10,1980813448,4,0.6818181818181818
[[250; 'relu']; [150; 'relu']],mse,rmsprop,10,3723858990,4,0.6818181818181818
[[250; 'relu']; [150; 'relu']],mse,rmsprop,15,2199924068,4,0.7424242424242424
[[250; 'relu']; [150; 'relu']],mse,rmsprop,15,2186205104,4,0.6212121212121212
[[250; 'relu']; [150; 'relu']],mse,rmsprop,20,295296304,4,0.6818181818181818
[[250; 'relu']; [150; 'relu']],mse,rmsprop,20,1800330761,4,0.6666666666666666
[[250; 'relu']; [150; 'relu']],mse,rmsprop,25,2900561305,4,0.6666666666666666
[[250; 'relu']; [150; 'relu']],mse,rmsprop,25,601549600,4,0.6515151515151515
[[250; 'relu']; [150; 'linear']],mse,adam,10,3744648481,4,0.5909090909090909
[[250; 'relu']; [150; 'linear']],mse,adam,10,4086467712,4,0.6515151515151515
[[250; 'relu']; [150; 'linear']],mse,adam,15,2960841146,4,0.6666666666666666
[[250; 'relu']; [150; 'linear']],mse,adam,15,2195040684,4,0.7727272727272727
[[250; 'relu']; [150; 'linear']],mse,adam,20,3424153665,4,0.6818181818181818
[[250; 'relu']; [150; 'linear']],mse,adam,20,2270003818,4,0.6363636363636364
[[250; 'relu']; [150; 'linear']],mse,adam,25,2364025569,4,0.5757575757575758
[[250; 'relu']; [150; 'linear']],mse,adam,25,1336269657,4,0.696969696969697
[[250; 'relu']; [150; 'linear']],mse,rmsprop,10,2765786624,4,0.6515151515151515
[[250; 'relu']; [150; 'linear']],mse,rmsprop,10,2291381159,4,0.6666666666666666
[[250; 'relu']; [150; 'linear']],mse,rmsprop,15,2437301119,4,0.7272727272727273
[[250; 'relu']; [150; 'linear']],mse,rmsprop,15,1522328104,4,0.6666666666666666
[[250; 'relu']; [150; 'linear']],mse,rmsprop,20,1036129380,4,0.6666666666666666
[[250; 'relu']; [150; 'linear']],mse,rmsprop,20,295570909,4,0.6363636363636364
[[250; 'relu']; [150; 'linear']],mse,rmsprop,25,520372407,4,0.696969696969697
[[250; 'relu']; [150; 'linear']],mse,rmsprop,25,2834721672,4,0.6818181818181818
[[250; 'relu']; [200; 'relu']],mse,adam,10,1109208191,4,0.7878787878787878
[[250; 'relu']; [200; 'relu']],mse,adam,10,1087504329,4,0.6515151515151515
[[250; 'relu']; [200; 'relu']],mse,adam,15,34606081,4,0.7272727272727273
[[250; 'relu']; [200; 'relu']],mse,adam,15,1260967644,4,0.6666666666666666
[[250; 'relu']; [200; 'relu']],mse,adam,20,2671000741,4,0.6818181818181818
[[250; 'relu']; [200; 'relu']],mse,adam,20,999848268,4,0.7121212121212122
[[250; 'relu']; [200; 'relu']],mse,adam,25,1436353550,4,0.696969696969697
[[250; 'relu']; [200; 'relu']],mse,adam,25,1151597905,4,0.6515151515151515
[[250; 'relu']; [200; 'relu']],mse,rmsprop,10,78778188,4,0.6060606060606061
[[250; 'relu']; [200; 'relu']],mse,rmsprop,10,2957829888,4,0.696969696969697
[[250; 'relu']; [200; 'relu']],mse,rmsprop,15,2451333938,4,0.6818181818181818
[[250; 'relu']; [200; 'relu']],mse,rmsprop,15,2118460158,4,0.7272727272727273
[[250; 'relu']; [200; 'relu']],mse,rmsprop,20,2056738368,4,0.6060606060606061
[[250; 'relu']; [200; 'relu']],mse,rmsprop,20,834163917,4,0.7878787878787878
[[250; 'relu']; [200; 'relu']],mse,rmsprop,25,169436369,4,0.6666666666666666
[[250; 'relu']; [200; 'relu']],mse,rmsprop,25,389970662,4,0.6060606060606061
[[250; 'relu']; [200; 'linear']],mse,adam,10,1836503290,4,0.7424242424242424
[[250; 'relu']; [200; 'linear']],mse,adam,10,3299887834,4,0.6363636363636364
[[250; 'relu']; [200; 'linear']],mse,adam,15,1864385090,4,0.6363636363636364
[[250; 'relu']; [200; 'linear']],mse,adam,15,2871863013,4,0.6515151515151515
[[250; 'relu']; [200; 'linear']],mse,adam,20,2093549448,4,0.7272727272727273
[[250; 'relu']; [200; 'linear']],mse,adam,20,1394539296,4,0.6363636363636364
[[250; 'relu']; [200; 'linear']],mse,adam,25,4279236653,4,0.7121212121212122
[[250; 'relu']; [200; 'linear']],mse,adam,25,892066634,4,0.696969696969697
[[250; 'relu']; [200; 'linear']],mse,rmsprop,10,4105005942,4,0.6515151515151515
[[250; 'relu']; [200; 'linear']],mse,rmsprop,10,1775639909,4,0.5909090909090909
[[250; 'relu']; [200; 'linear']],mse,rmsprop,15,3557171776,4,0.5909090909090909
[[250; 'relu']; [200; 'linear']],mse,rmsprop,15,356890155,4,0.6515151515151515
[[250; 'relu']; [200; 'linear']],mse,rmsprop,20,2406110845,4,0.6363636363636364
[[250; 'relu']; [200; 'linear']],mse,rmsprop,20,1683703645,4,0.6212121212121212
[[250; 'relu']; [200; 'linear']],mse,rmsprop,25,4075084506,4,0.6818181818181818
[[250; 'relu']; [200; 'linear']],mse,rmsprop,25,1120484174,4,0.7272727272727273
[[250; 'relu']; [250; 'relu']],mse,adam,10,1135641679,4,0.6818181818181818
[[250; 'relu']; [250; 'relu']],mse,adam,10,657021817,4,0.5909090909090909
[[250; 'relu']; [250; 'relu']],mse,adam,15,620487819,4,0.7424242424242424
[[250; 'relu']; [250; 'relu']],mse,adam,15,3590026680,4,0.7121212121212122
[[250; 'relu']; [250; 'relu']],mse,adam,20,2857786384,4,0.6515151515151515
[[250; 'relu']; [250; 'relu']],mse,adam,20,3188506483,4,0.6515151515151515
[[250; 'relu']; [250; 'relu']],mse,adam,25,190595100,4,0.696969696969697
[[250; 'relu']; [250; 'relu']],mse,adam,25,2934195105,4,0.6212121212121212
[[250; 'relu']; [250; 'relu']],mse,rmsprop,10,3472946876,4,0.696969696969697
[[250; 'relu']; [250; 'relu']],mse,rmsprop,10,4180334803,4,0.6818181818181818
[[250; 'relu']; [250; 'relu']],mse,rmsprop,15,3473185362,4,0.7424242424242424
[[250; 'relu']; [250; 'relu']],mse,rmsprop,15,3596309200,4,0.6363636363636364
[[250; 'relu']; [250; 'relu']],mse,rmsprop,20,921631198,4,0.6666666666666666
[[250; 'relu']; [250; 'relu']],mse,rmsprop,20,3094159032,4,0.5909090909090909
[[250; 'relu']; [250; 'relu']],mse,rmsprop,25,1533546714,4,0.6363636363636364
[[250; 'relu']; [250; 'relu']],mse,rmsprop,25,3819742514,4,0.696969696969697
[[250; 'relu']; [250; 'linear']],mse,adam,10,2816378137,4,0.5909090909090909
[[250; 'relu']; [250; 'linear']],mse,adam,10,837167941,4,0.5757575757575758
[[250; 'relu']; [250; 'linear']],mse,adam,15,3517740541,4,0.6363636363636364
[[250; 'relu']; [250; 'linear']],mse,adam,15,4113000019,4,0.7272727272727273
[[250; 'relu']; [250; 'linear']],mse,adam,20,3731646721,4,0.7272727272727273
[[250; 'relu']; [250; 'linear']],mse,adam,20,4234294727,4,0.696969696969697
[[250; 'relu']; [250; 'linear']],mse,adam,25,2875032694,4,0.6666666666666666
[[250; 'relu']; [250; 'linear']],mse,adam,25,2761003003,4,0.6363636363636364
[[250; 'relu']; [250; 'linear']],mse,rmsprop,10,3896386509,4,0.6515151515151515
[[250; 'relu']; [250; 'linear']],mse,rmsprop,10,1885915119,4,0.6212121212121212
[[250; 'relu']; [250; 'linear']],mse,rmsprop,15,1694824593,4,0.7272727272727273
[[250; 'relu']; [250; 'linear']],mse,rmsprop,15,3984857907,4,0.6363636363636364
[[250; 'relu']; [250; 'linear']],mse,rmsprop,20,2512074371,4,0.7575757575757576
[[250; 'relu']; [250; 'linear']],mse,rmsprop,20,18087163,4,0.7424242424242424
[[250; 'relu']; [250; 'linear']],mse,rmsprop,25,47376806,4,0.6818181818181818
[[250; 'relu']; [250; 'linear']],mse,rmsprop,25,1054430465,4,0.6818181818181818
[[250; 'linear']; [150; 'relu']],mse,adam,10,3510780677,4,0.7272727272727273
[[250; 'linear']; [150; 'relu']],mse,adam,10,1384626441,4,0.6060606060606061
[[250; 'linear']; [150; 'relu']],mse,adam,15,1863374276,4,0.7424242424242424
[[250; 'linear']; [150; 'relu']],mse,adam,15,3074479779,4,0.7121212121212122
[[250; 'linear']; [150; 'relu']],mse,adam,20,3132303305,4,0.6212121212121212
[[250; 'linear']; [150; 'relu']],mse,adam,20,1120155265,4,0.696969696969697
[[250; 'linear']; [150; 'relu']],mse,adam,25,1266680459,4,0.7272727272727273
[[250; 'linear']; [150; 'relu']],mse,adam,25,965632820,4,0.6818181818181818
[[250; 'linear']; [150; 'relu']],mse,rmsprop,10,38595622,4,0.6212121212121212
[[250; 'linear']; [150; 'relu']],mse,rmsprop,10,1160464594,4,0.6363636363636364
[[250; 'linear']; [150; 'relu']],mse,rmsprop,15,1178510208,4,0.6818181818181818
[[250; 'linear']; [150; 'relu']],mse,rmsprop,15,1929964830,4,0.6666666666666666
[[250; 'linear']; [150; 'relu']],mse,rmsprop,20,3778663175,4,0.5757575757575758
[[250; 'linear']; [150; 'relu']],mse,rmsprop,20,1547068569,4,0.7121212121212122
[[250; 'linear']; [150; 'relu']],mse,rmsprop,25,1069809676,4,0.696969696969697
[[250; 'linear']; [150; 'relu']],mse,rmsprop,25,3850829251,4,0.696969696969697
[[250; 'linear']; [150; 'linear']],mse,adam,10,672003463,4,0.6212121212121212
[[250; 'linear']; [150; 'linear']],mse,adam,10,571397199,4,0.6363636363636364
[[250; 'linear']; [150; 'linear']],mse,adam,15,655697190,4,0.6515151515151515
[[250; 'linear']; [150; 'linear']],mse,adam,15,2162924201,4,0.6515151515151515
[[250; 'linear']; [150; 'linear']],mse,adam,20,4228077395,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,adam,20,1646048481,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,adam,25,2233538489,4,0.7424242424242424
[[250; 'linear']; [150; 'linear']],mse,adam,25,236326907,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,rmsprop,10,493134397,4,0.5454545454545454
[[250; 'linear']; [150; 'linear']],mse,rmsprop,10,399738515,4,0.5151515151515151
[[250; 'linear']; [150; 'linear']],mse,rmsprop,15,3753947790,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,rmsprop,15,131914178,4,0.6060606060606061
[[250; 'linear']; [150; 'linear']],mse,rmsprop,20,248595875,4,0.696969696969697
[[250; 'linear']; [150; 'linear']],mse,rmsprop,20,1519683278,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,rmsprop,25,945312085,4,0.7272727272727273
[[250; 'linear']; [150; 'linear']],mse,rmsprop,25,367256827,4,0.7727272727272727
[[250; 'linear']; [200; 'relu']],mse,adam,10,3104034950,4,0.5454545454545454
[[250; 'linear']; [200; 'relu']],mse,adam,10,3562559649,4,0.7272727272727273
[[250; 'linear']; [200; 'relu']],mse,adam,15,22282672,4,0.6666666666666666
[[250; 'linear']; [200; 'relu']],mse,adam,15,815774764,4,0.5909090909090909
[[250; 'linear']; [200; 'relu']],mse,adam,20,689672162,4,0.6818181818181818
[[250; 'linear']; [200; 'relu']],mse,adam,20,2609616308,4,0.6515151515151515
[[250; 'linear']; [200; 'relu']],mse,adam,25,189084616,4,0.6363636363636364
[[250; 'linear']; [200; 'relu']],mse,adam,25,1956493910,4,0.7272727272727273
[[250; 'linear']; [200; 'relu']],mse,rmsprop,10,1433386348,4,0.6515151515151515
[[250; 'linear']; [200; 'relu']],mse,rmsprop,10,1004436641,4,0.6818181818181818
[[250; 'linear']; [200; 'relu']],mse,rmsprop,15,743285905,4,0.6212121212121212
[[250; 'linear']; [200; 'relu']],mse,rmsprop,15,2502523139,4,0.6818181818181818
[[250; 'linear']; [200; 'relu']],mse,rmsprop,20,3741413889,4,0.6818181818181818
[[250; 'linear']; [200; 'relu']],mse,rmsprop,20,2587908908,4,0.6060606060606061
[[250; 'linear']; [200; 'relu']],mse,rmsprop,25,3794383894,4,0.7424242424242424
[[250; 'linear']; [200; 'relu']],mse,rmsprop,25,161347098,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']],mse,adam,10,372448038,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']],mse,adam,10,2633070876,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']],mse,adam,15,2165077183,4,0.6212121212121212
[[250; 'linear']; [200; 'linear']],mse,adam,15,1132600708,4,0.6515151515151515
[[250; 'linear']; [200; 'linear']],mse,adam,20,2020425306,4,0.6515151515151515
[[250; 'linear']; [200; 'linear']],mse,adam,20,2323855556,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']],mse,adam,25,1174280191,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']],mse,adam,25,2267452055,4,0.696969696969697
[[250; 'linear']; [200; 'linear']],mse,rmsprop,10,1873724086,4,0.5909090909090909
[[250; 'linear']; [200; 'linear']],mse,rmsprop,10,966346866,4,0.5909090909090909
[[250; 'linear']; [200; 'linear']],mse,rmsprop,15,3079984964,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']],mse,rmsprop,15,2806059307,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']],mse,rmsprop,20,2545667678,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']],mse,rmsprop,20,3665449940,4,0.7424242424242424
[[250; 'linear']; [200; 'linear']],mse,rmsprop,25,4067241980,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']],mse,rmsprop,25,2490949980,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']],mse,adam,10,1007092315,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']],mse,adam,10,2635244665,4,0.5606060606060606
[[250; 'linear']; [250; 'relu']],mse,adam,15,2096085681,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']],mse,adam,15,939054460,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']],mse,adam,20,871079465,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']],mse,adam,20,732044665,4,0.696969696969697
[[250; 'linear']; [250; 'relu']],mse,adam,25,1043345714,4,0.696969696969697
[[250; 'linear']; [250; 'relu']],mse,adam,25,1868755140,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']],mse,rmsprop,10,1352535709,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']],mse,rmsprop,10,1942573252,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']],mse,rmsprop,15,687272319,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']],mse,rmsprop,15,1953710373,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']],mse,rmsprop,20,1599270584,4,0.5606060606060606
[[250; 'linear']; [250; 'relu']],mse,rmsprop,20,1940643334,4,0.6060606060606061
[[250; 'linear']; [250; 'relu']],mse,rmsprop,25,2209089233,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']],mse,rmsprop,25,2634959598,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']],mse,adam,10,3913310252,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']],mse,adam,10,1198938646,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']],mse,adam,15,3648985394,4,0.5757575757575758
[[250; 'linear']; [250; 'linear']],mse,adam,15,2005185144,4,0.7575757575757576
[[250; 'linear']; [250; 'linear']],mse,adam,20,2098633319,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']],mse,adam,20,1592799601,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']],mse,adam,25,3231465503,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']],mse,adam,25,3135710798,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']],mse,rmsprop,10,492611161,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']],mse,rmsprop,10,3210903864,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']],mse,rmsprop,15,756532390,4,0.5757575757575758
[[250; 'linear']; [250; 'linear']],mse,rmsprop,15,596258665,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']],mse,rmsprop,20,987283490,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']],mse,rmsprop,20,68863853,4,0.7727272727272727
[[250; 'linear']; [250; 'linear']],mse,rmsprop,25,762600822,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']],mse,rmsprop,25,2671318558,4,0.696969696969697
[[150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,10,4055518920,4,0.7121212121212122
