layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,3419875349,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,887560470,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1450816408,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,4289024383,4,0.6363636363636364
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,13211648,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3011274103,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2553316978,4,0.6212121212121212
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2501007101,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,69193745,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3445768771,4,0.7575757575757576
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1409325132,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3059651546,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1576525326,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1764319257,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3184982153,4,0.5909090909090909
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,864319165,4,0.7575757575757576
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,903815609,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,753138250,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,2503663097,4,0.7878787878787878
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,4205057940,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1654221170,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1919831302,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,3340731668,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,1970565360,4,0.6212121212121212
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,3469909140,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,152957558,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,968198457,4,0.7878787878787878
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2746582881,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,619856468,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2571002366,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2629774887,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2610349981,4,0.7424242424242424
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,2865939095,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3591940222,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,1473226704,4,0.6212121212121212
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,2670783668,4,0.6060606060606061
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,4162601906,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3726797261,4,0.7424242424242424
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,1741776409,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3901250760,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3210704020,4,0.6060606060606061
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,427199632,4,0.8636363636363636
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2495188222,4,0.7575757575757576
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2814284647,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,3662453814,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2956093003,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2297114351,4,0.7424242424242424
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,4054966378,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2447607708,4,0.7424242424242424
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,3650051548,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2020710890,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,1771147906,4,0.7878787878787878
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,189670376,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3342233739,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2671354312,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2605766298,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2003638986,4,0.7878787878787878
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,1185508314,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2630701659,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3365245326,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3722414906,4,0.7575757575757576
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2158850364,4,0.7424242424242424
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3062999114,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3270876828,4,0.7575757575757576
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2588212268,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2723229289,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,1133310977,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,105989068,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3831039678,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,410600554,4,0.6060606060606061
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,4124772664,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3751149228,4,0.5909090909090909
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,418312485,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1575398719,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1920111940,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2787926657,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1940418823,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2043232439,4,0.7878787878787878
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2300182814,4,0.6212121212121212
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,853259328,4,0.7272727272727273
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2947644641,4,0.6363636363636364
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1090440196,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,2356288078,4,0.6212121212121212
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,1483803939,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,856047051,4,0.7727272727272727
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,3796456128,4,0.5757575757575758
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,1257030672,4,0.696969696969697
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,298831938,4,0.6515151515151515
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,3750509793,4,0.6818181818181818
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,1287629682,4,0.7121212121212122
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,35721547,4,0.6666666666666666
[[200; 'relu']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,2688242048,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,44474181,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,4063901135,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,1134173514,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,1368417047,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,328817224,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2166655609,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,3473744815,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,4240210154,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,3610058472,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,3027861024,4,0.6212121212121212
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2665072202,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1669889361,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,3935744301,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2068385642,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,4098386294,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,3174003666,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1153358061,4,0.6212121212121212
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1746445959,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,850889695,4,0.6515151515151515
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1371230353,4,0.7727272727272727
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2785880406,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,4271018846,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2140340031,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2828149004,4,0.6515151515151515
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,4134085614,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3153210404,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2764609120,4,0.7878787878787878
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3774633778,4,0.6515151515151515
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1526664572,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1528975069,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1879818167,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1460429296,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1905254169,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1183527173,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3864453942,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2827697603,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1047821589,4,0.7727272727272727
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2900477362,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,4176607846,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2061650021,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3789899909,4,0.5909090909090909
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3946553802,4,0.6060606060606061
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,2218553133,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,178602867,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,386963759,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,490158677,4,0.6060606060606061
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,520839122,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3681343930,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1162710928,4,0.5454545454545454
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,925082154,4,0.7878787878787878
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2304861650,4,0.7727272727272727
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1337068456,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2485097034,4,0.6515151515151515
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,309231386,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2964808640,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1963651386,4,0.7727272727272727
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2874094977,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,4133186371,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3764049499,4,0.803030303030303
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1923181593,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3442617553,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,2042003446,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3856127532,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,775338507,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,2169775348,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3041735318,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1198509345,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1172748191,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,353036926,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1325528789,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,484550824,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3171316116,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,114416613,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,369533100,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,4092801646,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,4153497826,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1254861766,4,0.8181818181818182
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,2188401100,4,0.7121212121212122
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,2341167460,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,2418387643,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2669588262,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3626797229,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2200813892,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3166241912,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3224890020,4,0.7727272727272727
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3804117560,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3000358242,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2805170650,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,832002614,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3801187548,4,0.7424242424242424
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,635551439,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,2237584515,4,0.696969696969697
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3394119147,4,0.6818181818181818
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,4240192342,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,897048406,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,522579672,4,0.7575757575757576
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1233224230,4,0.6363636363636364
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,2663513044,4,0.6666666666666666
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,4271267386,4,0.7272727272727273
[[200; 'relu']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3843330267,4,0.696969696969697
